PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1824,0,3,"NewPassenger, Synthetic_1824",male,4.10416595289032,0,0,ST-43632,80.91937206697882,,S
1825,1,3,"NewPassenger, Synthetic_1825",male,,0,0,ST-89362,90.81454850842121,B50,S
1826,1,1,"NewPassenger, Synthetic_1826",male,12.743550271269047,0,0,ST-59086,47.47765581261427,,S
1827,0,2,"NewPassenger, Synthetic_1827",male,7.997330549900209,1,0,ST-94890,30.120757689015942,,S
1828,1,3,"NewPassenger, Synthetic_1828",male,20.317206463594772,0,1,ST-76849,0.0,,Q
1829,0,2,"NewPassenger, Synthetic_1829",male,40.41964916308658,0,0,ST-97811,110.87461807455092,,C
1830,0,2,"NewPassenger, Synthetic_1830",male,41.445730517085536,1,0,ST-30354,96.91348674194481,,C
1831,1,2,"NewPassenger, Synthetic_1831",female,,0,0,ST-91745,57.83423958010816,,S
1832,0,1,"NewPassenger, Synthetic_1832",male,37.08191379269878,0,0,ST-62353,117.68096753346573,,S
1833,0,3,"NewPassenger, Synthetic_1833",female,27.49768209650755,1,0,ST-32065,72.64914737346011,,S
1834,1,2,"NewPassenger, Synthetic_1834",male,25.269952423731546,0,0,ST-34338,64.78699579663757,,S
1835,1,3,"NewPassenger, Synthetic_1835",male,51.813983362901475,1,0,ST-37090,68.69389012473077,,S
1836,1,3,"NewPassenger, Synthetic_1836",female,40.41751936399673,5,0,ST-44606,6.604875737907651,B19,S
1837,0,1,"NewPassenger, Synthetic_1837",female,10.274544858722429,0,0,ST-98731,0.0,,S
1838,0,3,"NewPassenger, Synthetic_1838",male,28.025534110069714,0,0,ST-63197,0.0,,S
1839,0,3,"NewPassenger, Synthetic_1839",male,41.29380278692963,0,0,ST-57034,17.59591015042797,,S
1840,1,3,"NewPassenger, Synthetic_1840",female,28.773059616111404,1,1,ST-15350,0.0,,S
1841,0,3,"NewPassenger, Synthetic_1841",male,15.09882525117766,1,0,ST-42419,66.11867643004503,,Q
1842,1,3,"NewPassenger, Synthetic_1842",male,51.882443350044134,0,2,ST-13728,34.047880003835175,,Q
1843,0,1,"NewPassenger, Synthetic_1843",female,32.396598964319736,0,1,ST-36915,0.0,,C
1844,1,2,"NewPassenger, Synthetic_1844",male,52.73812377278493,0,0,ST-11633,0.0,,S
1845,1,1,"NewPassenger, Synthetic_1845",female,39.985939793474486,0,1,ST-23152,28.367451731053563,,S
1846,1,1,"NewPassenger, Synthetic_1846",male,24.329508561453537,0,0,ST-51259,110.60312553929569,B78,Q
1847,0,3,"NewPassenger, Synthetic_1847",male,9.480189365854319,1,1,ST-23337,57.80904243186887,,S
1848,0,3,"NewPassenger, Synthetic_1848",male,,1,0,ST-66911,42.967317313001764,A26,S
1849,0,3,"NewPassenger, Synthetic_1849",male,,0,2,ST-44643,23.98236182000779,,C
1850,1,3,"NewPassenger, Synthetic_1850",female,,1,0,ST-75762,131.05332420569496,,C
1851,1,1,"NewPassenger, Synthetic_1851",female,36.601472120633375,0,0,ST-95085,6.885237724589086,,S
1852,0,3,"NewPassenger, Synthetic_1852",male,24.14210603628029,0,3,ST-99329,78.39893791407582,,S
1853,0,3,"NewPassenger, Synthetic_1853",female,,0,0,ST-30035,4.210763735585356,,S
1854,0,1,"NewPassenger, Synthetic_1854",male,34.16666753535802,0,0,ST-42494,96.20520470897308,,C
1855,0,1,"NewPassenger, Synthetic_1855",male,7.652965019502073,0,1,ST-72566,69.00906368120093,B79,C
1856,0,1,"NewPassenger, Synthetic_1856",female,0.0,5,0,ST-94023,145.18655163304072,B78,S
1857,0,2,"NewPassenger, Synthetic_1857",female,,1,0,ST-93949,0.0,,C
1858,0,3,"NewPassenger, Synthetic_1858",male,39.692307297168014,1,0,ST-63817,15.118170832386031,,S
1859,0,3,"NewPassenger, Synthetic_1859",female,,0,0,ST-85279,0.0,,S
1860,0,1,"NewPassenger, Synthetic_1860",male,43.673855239773964,2,0,ST-69426,49.93410725963695,,S
1861,1,3,"NewPassenger, Synthetic_1861",male,41.647077627214315,4,0,ST-30531,156.36926520543886,,S
1862,0,3,"NewPassenger, Synthetic_1862",male,18.709442482886367,2,0,ST-98360,25.405098693846224,,S
1863,1,2,"NewPassenger, Synthetic_1863",male,26.935068741680634,0,0,ST-43254,92.74283256844228,,S
1864,1,3,"NewPassenger, Synthetic_1864",male,24.486113396043024,1,0,ST-19574,0.0,B69,C
1865,0,1,"NewPassenger, Synthetic_1865",female,,0,0,ST-92555,37.72814343099594,,S
1866,1,2,"NewPassenger, Synthetic_1866",female,50.78848799812093,0,0,ST-24957,20.729600323425622,,S
1867,0,2,"NewPassenger, Synthetic_1867",male,,0,0,ST-23105,17.02873586040873,,S
1868,0,1,"NewPassenger, Synthetic_1868",male,15.00662320713548,1,0,ST-71288,44.08154614097967,F G73,C
1869,1,2,"NewPassenger, Synthetic_1869",female,35.83540954327026,0,0,ST-89622,24.41408231573635,B39,S
1870,0,3,"NewPassenger, Synthetic_1870",female,7.215472812010379,0,0,ST-92718,72.2082080397411,,S
1871,0,3,"NewPassenger, Synthetic_1871",female,43.01213669718048,0,0,ST-61439,103.73135501724298,,C
1872,0,3,"NewPassenger, Synthetic_1872",female,,0,0,ST-74747,0.0,,S
1873,1,2,"NewPassenger, Synthetic_1873",male,21.856554964225214,0,0,ST-84807,56.23610316281541,,S
1874,0,3,"NewPassenger, Synthetic_1874",male,30.953899006999887,1,0,ST-94828,0.0,,S
1875,0,3,"NewPassenger, Synthetic_1875",male,29.2880776945803,0,0,ST-74088,23.85200517998079,,S
1876,1,3,"NewPassenger, Synthetic_1876",male,21.70892921724167,0,0,ST-28893,0.0,,Q
1877,0,2,"NewPassenger, Synthetic_1877",male,35.28957218316445,0,0,ST-69934,6.208176832076976,E33,Q
1878,0,2,"NewPassenger, Synthetic_1878",male,27.012147835203063,0,0,ST-92057,31.481583379306954,,S
1879,1,1,"NewPassenger, Synthetic_1879",female,36.850931666961294,0,0,ST-76399,40.213692184958326,,S
1880,0,3,"NewPassenger, Synthetic_1880",female,31.77126149219284,1,0,ST-57348,30.483424012056222,,Q
1881,0,3,"NewPassenger, Synthetic_1881",male,,0,2,ST-58968,27.338276431088623,,S
1882,1,1,"NewPassenger, Synthetic_1882",male,0.0,0,0,ST-34659,0.0,,C
1883,0,2,"NewPassenger, Synthetic_1883",female,29.81647353596228,1,0,ST-17062,73.37792810776386,D21,C
1884,1,3,"NewPassenger, Synthetic_1884",male,11.389206602277191,1,0,ST-90949,118.42349098706809,,C
1885,1,3,"NewPassenger, Synthetic_1885",male,17.8133789780332,0,0,ST-70778,8.758783997464352,,C
1886,0,3,"NewPassenger, Synthetic_1886",male,9.705604015954957,0,0,ST-59410,93.62844072994947,,S
1887,1,3,"NewPassenger, Synthetic_1887",male,19.49285415538086,0,0,ST-66397,26.597434021729548,,S
1888,0,3,"NewPassenger, Synthetic_1888",male,14.983541047147801,0,0,ST-41963,133.63376078886097,D9,S
1889,0,3,"NewPassenger, Synthetic_1889",male,42.06623110110253,0,1,ST-29080,33.067017197359284,,S
1890,1,1,"NewPassenger, Synthetic_1890",male,31.19983459339541,0,0,ST-84638,66.57288975959956,,C
1891,0,3,"NewPassenger, Synthetic_1891",male,25.425966142134893,1,0,ST-27980,13.678310375403935,,C
1892,1,1,"NewPassenger, Synthetic_1892",male,32.81181959834889,0,2,ST-59942,0.0,,S
1893,0,3,"NewPassenger, Synthetic_1893",male,35.950789917751266,0,0,ST-38296,41.65708140392351,,S
1894,0,3,"NewPassenger, Synthetic_1894",male,22.836277844494166,0,0,ST-27676,60.2572018314402,,S
1895,0,2,"NewPassenger, Synthetic_1895",male,38.37567079006206,0,0,ST-79110,72.982865301385,,S
1896,0,1,"NewPassenger, Synthetic_1896",male,45.8006988566991,1,0,ST-47913,2.591117390274018,,Q
1897,0,1,"NewPassenger, Synthetic_1897",female,30.080138306377894,1,0,ST-29869,0.0,,S
1898,0,3,"NewPassenger, Synthetic_1898",female,10.97593526901655,0,0,ST-75257,70.66643884394983,,S
1899,0,2,"NewPassenger, Synthetic_1899",male,,1,2,ST-60555,20.176004993880063,,Q
1900,1,3,"NewPassenger, Synthetic_1900",male,25.34565797351648,1,0,ST-89377,45.83033141074895,,C
1901,1,3,"NewPassenger, Synthetic_1901",male,,0,0,ST-22159,11.693410592004994,,S
1902,0,3,"NewPassenger, Synthetic_1902",male,33.526262136697405,0,2,ST-60315,58.11644208333194,,C
1903,1,3,"NewPassenger, Synthetic_1903",male,,0,0,ST-80586,11.743316546125175,,C
1904,0,1,"NewPassenger, Synthetic_1904",female,18.13831704214835,0,0,ST-36238,29.644031329936578,,S
1905,1,3,"NewPassenger, Synthetic_1905",male,42.332145955227745,0,0,ST-23905,70.98842716773723,,S
1906,0,3,"NewPassenger, Synthetic_1906",male,34.43617431860067,0,0,ST-96194,3.210964590180648,,S
1907,0,3,"NewPassenger, Synthetic_1907",male,20.155271527566654,1,3,ST-80491,34.97823415597993,,S
1908,1,1,"NewPassenger, Synthetic_1908",male,11.620130055100052,0,0,ST-13464,0.31407071081423865,,C
1909,1,1,"NewPassenger, Synthetic_1909",male,27.521388792791562,2,0,ST-75491,50.957414329428275,B5,C
1910,1,2,"NewPassenger, Synthetic_1910",female,21.891673330188027,1,0,ST-11842,6.371912921904354,C50,S
1911,0,3,"NewPassenger, Synthetic_1911",male,,0,0,ST-28845,93.99345560130345,,C
1912,1,3,"NewPassenger, Synthetic_1912",male,27.604192724356746,0,1,ST-60171,62.0940288811112,,S
1913,1,2,"NewPassenger, Synthetic_1913",female,3.8535829508750723,1,2,ST-19581,102.738915767945,,S
1914,1,1,"NewPassenger, Synthetic_1914",male,34.54699182437254,2,1,ST-21531,34.62410850852835,,C
1915,0,3,"NewPassenger, Synthetic_1915",female,54.705620328670875,0,0,ST-63391,40.47114040690835,,S
1916,0,3,"NewPassenger, Synthetic_1916",male,,1,0,ST-50560,0.0,,S
1917,1,3,"NewPassenger, Synthetic_1917",female,36.05600060440478,0,0,ST-48637,75.56422409805113,,S
1918,1,3,"NewPassenger, Synthetic_1918",female,32.71911765574665,0,0,ST-16843,42.15385689532715,D49,C
1919,0,3,"NewPassenger, Synthetic_1919",female,28.272943193043147,0,6,ST-40730,0.11146738474511864,E121,S
1920,0,2,"NewPassenger, Synthetic_1920",male,36.59417005174708,0,1,ST-10144,90.86463349642594,,Q
1921,0,3,"NewPassenger, Synthetic_1921",male,29.82690862332491,0,0,ST-31807,0.0,,S
1922,1,2,"NewPassenger, Synthetic_1922",female,36.7076458922754,1,0,ST-74923,0.0,,S
1923,1,3,"NewPassenger, Synthetic_1923",male,36.45486160829004,1,0,ST-84632,21.77486531903528,B96 B98,S
1924,1,2,"NewPassenger, Synthetic_1924",male,35.02945950672197,0,0,ST-26536,60.224113750129376,,S
1925,0,3,"NewPassenger, Synthetic_1925",male,10.136123565062121,0,0,ST-69019,0.0,,S
1926,0,2,"NewPassenger, Synthetic_1926",male,,0,0,ST-87329,0.0,,Q
1927,0,1,"NewPassenger, Synthetic_1927",female,42.41701645763949,0,0,ST-44711,36.881057646181624,,C
1928,1,3,"NewPassenger, Synthetic_1928",male,36.338278042024115,0,0,ST-79300,40.550740956529026,,C
1929,0,3,"NewPassenger, Synthetic_1929",female,36.950686370830816,0,0,ST-33457,0.0,,S
1930,0,1,"NewPassenger, Synthetic_1930",male,35.76880789317943,0,0,ST-51921,53.2830316506832,,S
1931,0,2,"NewPassenger, Synthetic_1931",female,18.65781492714585,0,3,ST-73319,17.469858654022538,,S
1932,1,1,"NewPassenger, Synthetic_1932",female,40.69892893171741,0,0,ST-63513,15.556245893495745,C125,C
1933,0,3,"NewPassenger, Synthetic_1933",female,30.509907312716877,0,0,ST-65418,0.0,,S
1934,1,2,"NewPassenger, Synthetic_1934",female,32.09929758884629,1,0,ST-14723,0.0,,S
1935,0,3,"NewPassenger, Synthetic_1935",male,41.17476745065554,0,3,ST-20203,0.3610510640849611,,S
1936,1,1,"NewPassenger, Synthetic_1936",female,53.64985519284647,0,1,ST-37555,15.563032164064378,,S
1937,0,3,"NewPassenger, Synthetic_1937",male,51.45240369812311,1,0,ST-60761,0.0,,S
1938,0,3,"NewPassenger, Synthetic_1938",female,,4,0,ST-32516,0.0,,S
1939,0,3,"NewPassenger, Synthetic_1939",male,17.940492982707077,0,0,ST-87826,107.19687884040829,,Q
1940,0,3,"NewPassenger, Synthetic_1940",female,24.523565856960367,0,2,ST-97766,37.01369648150066,A24,C
1941,0,3,"NewPassenger, Synthetic_1941",male,,0,0,ST-74155,0.7598252445216112,,S
1942,0,1,"NewPassenger, Synthetic_1942",male,35.84468932109678,0,0,ST-28379,0.0,D37,S
1943,0,3,"NewPassenger, Synthetic_1943",female,26.282899190707457,0,0,ST-80076,21.07381477123026,,Q
1944,0,2,"NewPassenger, Synthetic_1944",male,,0,0,ST-77876,0.0,,S
1945,1,2,"NewPassenger, Synthetic_1945",female,20.855403335078698,2,0,ST-59277,49.287299383030074,E44,C
1946,1,3,"NewPassenger, Synthetic_1946",male,37.82568348635462,0,1,ST-51394,53.18620897592102,,S
1947,1,3,"NewPassenger, Synthetic_1947",female,,0,0,ST-77332,73.1917836907179,,S
1948,0,3,"NewPassenger, Synthetic_1948",female,57.8054152948734,0,0,ST-74353,86.76879512984115,A23,Q
1949,1,3,"NewPassenger, Synthetic_1949",male,32.86742941475973,0,0,ST-69721,0.0,,C
1950,0,2,"NewPassenger, Synthetic_1950",male,28.744456278344753,0,0,ST-28856,0.0,,S
1951,0,3,"NewPassenger, Synthetic_1951",female,33.252360180960316,0,4,ST-77210,14.092021527875076,D7,S
1952,1,1,"NewPassenger, Synthetic_1952",male,,1,0,ST-14180,117.72835735837899,,S
1953,0,3,"NewPassenger, Synthetic_1953",male,,0,1,ST-11044,77.08137348864724,,S
1954,0,3,"NewPassenger, Synthetic_1954",female,23.047933202174697,2,0,ST-41106,0.0,,S
1955,0,3,"NewPassenger, Synthetic_1955",male,25.843393709825342,0,0,ST-29506,0.0,,S
1956,0,3,"NewPassenger, Synthetic_1956",male,,1,0,ST-89509,0.0,,C
1957,1,3,"NewPassenger, Synthetic_1957",male,39.85643941788358,0,1,ST-31644,47.4444167576643,A23,Q
1958,1,3,"NewPassenger, Synthetic_1958",male,27.651382886471666,0,0,ST-28386,64.76024387667366,,S
1959,0,2,"NewPassenger, Synthetic_1959",female,27.64661001464305,0,1,ST-33881,123.31154273873541,B39,C
1960,1,2,"NewPassenger, Synthetic_1960",female,20.7721101561948,0,0,ST-25697,3.70809766696712,,S
1961,1,3,"NewPassenger, Synthetic_1961",male,20.04352502566727,0,0,ST-15737,11.589178394187119,,S
1962,0,2,"NewPassenger, Synthetic_1962",female,34.43414389506536,2,2,ST-19993,0.0,,C
1963,0,1,"NewPassenger, Synthetic_1963",female,,0,0,ST-50371,46.003955782524194,,S
1964,1,3,"NewPassenger, Synthetic_1964",female,,0,0,ST-52405,0.0,,S
1965,0,3,"NewPassenger, Synthetic_1965",female,18.827219493441195,0,0,ST-92657,0.0,,S
1966,0,2,"NewPassenger, Synthetic_1966",male,11.394896289233962,1,1,ST-61426,76.84992298354896,,S
1967,1,3,"NewPassenger, Synthetic_1967",female,0.0,0,1,ST-93921,137.1710363396855,,S
1968,0,1,"NewPassenger, Synthetic_1968",male,,1,0,ST-70567,16.57454580959977,,S
1969,1,3,"NewPassenger, Synthetic_1969",male,36.216446913733456,0,1,ST-50114,0.0,,S
1970,1,3,"NewPassenger, Synthetic_1970",male,44.507061601662414,0,1,ST-21519,56.243652131290176,,S
1971,0,3,"NewPassenger, Synthetic_1971",male,,0,0,ST-83180,30.366908908753516,,S
1972,1,3,"NewPassenger, Synthetic_1972",male,29.19658621174725,4,0,ST-98521,67.56925556846761,,S
1973,0,3,"NewPassenger, Synthetic_1973",male,23.131732835886947,1,0,ST-52514,41.20070927843277,,C
1974,1,3,"NewPassenger, Synthetic_1974",male,42.37487999884328,3,0,ST-67034,30.571039489753623,C47,S
1975,0,3,"NewPassenger, Synthetic_1975",female,35.59394660169077,0,1,ST-29319,0.0,,Q
1976,0,3,"NewPassenger, Synthetic_1976",male,,0,0,ST-96541,8.618053104086911,B22,C
1977,1,3,"NewPassenger, Synthetic_1977",male,20.735967908566373,0,0,ST-48468,40.500655434323136,,S
1978,0,2,"NewPassenger, Synthetic_1978",female,14.758470788342096,0,0,ST-44923,22.280476388525287,B4,S
1979,1,3,"NewPassenger, Synthetic_1979",female,,0,0,ST-72040,0.0,,Q
1980,1,3,"NewPassenger, Synthetic_1980",female,,8,0,ST-35314,25.493241454535344,,S
1981,0,1,"NewPassenger, Synthetic_1981",female,67.45236011040103,0,0,ST-98230,0.8240081211747707,,Q
1982,1,3,"NewPassenger, Synthetic_1982",male,41.456070489477526,1,0,ST-88168,60.748805962198546,,S
1983,0,3,"NewPassenger, Synthetic_1983",male,23.16398632020425,2,2,ST-58593,43.06297416869779,,S
1984,1,2,"NewPassenger, Synthetic_1984",male,26.97474566148276,0,0,ST-11915,48.28584996229745,,C
1985,1,1,"NewPassenger, Synthetic_1985",male,,0,0,ST-32783,2.9907567543303557,,S
1986,1,3,"NewPassenger, Synthetic_1986",female,38.33751516557638,1,0,ST-45883,111.5240016845029,,S
1987,1,1,"NewPassenger, Synthetic_1987",female,0.0,3,0,ST-85083,0.0,E101,Q
1988,1,3,"NewPassenger, Synthetic_1988",female,39.996209530884855,0,0,ST-72821,37.33483864638446,,S
1989,1,1,"NewPassenger, Synthetic_1989",female,40.480967056643884,1,0,ST-36856,11.021435582049914,,S
1990,0,3,"NewPassenger, Synthetic_1990",male,22.295415682258692,0,1,ST-34211,7.183579607636744,,S
1991,1,1,"NewPassenger, Synthetic_1991",male,,0,0,ST-94365,0.0,C47,C
1992,0,2,"NewPassenger, Synthetic_1992",male,23.58818785904576,0,0,ST-23648,0.0,,C
1993,1,2,"NewPassenger, Synthetic_1993",male,57.8562841838455,0,0,ST-22757,146.49134829241473,,S
1994,0,3,"NewPassenger, Synthetic_1994",male,30.39710890426201,3,1,ST-58002,0.0,F33,Q
1995,0,3,"NewPassenger, Synthetic_1995",female,34.438078034235396,0,0,ST-31966,26.452112611189676,,S
1996,1,1,"NewPassenger, Synthetic_1996",male,25.4138976579915,1,0,ST-73440,83.44419187346358,,S
1997,0,1,"NewPassenger, Synthetic_1997",male,39.73778102711924,0,2,ST-72056,43.8933648048517,,S
1998,1,3,"NewPassenger, Synthetic_1998",female,6.606042716220994,0,0,ST-58068,39.74273541617501,,S
1999,0,1,"NewPassenger, Synthetic_1999",male,27.41946273337153,2,0,ST-78056,128.73619069362886,E36,S
2000,0,3,"NewPassenger, Synthetic_2000",female,18.3236181742204,0,2,ST-48460,44.60208281562835,,S
2001,1,3,"NewPassenger, Synthetic_2001",male,44.27252606481085,0,0,ST-50615,0.0,,Q
2002,0,3,"NewPassenger, Synthetic_2002",male,30.205265849277602,0,0,ST-92182,0.0,C103,S
2003,1,2,"NewPassenger, Synthetic_2003",male,23.37203554293806,0,0,ST-53102,25.148465176789994,,S
2004,1,3,"NewPassenger, Synthetic_2004",female,,1,0,ST-37773,95.98126833766523,,S
2005,1,1,"NewPassenger, Synthetic_2005",male,36.970966729929444,0,0,ST-50946,0.0,,Q
2006,0,2,"NewPassenger, Synthetic_2006",male,47.45172555337027,0,0,ST-31564,37.5609706700039,,S
2007,0,1,"NewPassenger, Synthetic_2007",male,30.568420442549023,1,0,ST-43655,0.0,B30,S
2008,0,1,"NewPassenger, Synthetic_2008",male,34.36235590651822,1,0,ST-18257,69.16041249509883,,C
2009,1,1,"NewPassenger, Synthetic_2009",female,51.947261322672084,0,1,ST-52750,44.50601160788023,,Q
2010,1,3,"NewPassenger, Synthetic_2010",male,62.56315273876652,0,0,ST-30770,62.434400181611764,,S
2011,1,3,"NewPassenger, Synthetic_2011",male,9.57652341643038,1,0,ST-44292,51.85322928255732,,Q
2012,1,1,"NewPassenger, Synthetic_2012",female,44.85204301367045,1,0,ST-26324,61.04822810045146,,C
2013,1,3,"NewPassenger, Synthetic_2013",male,52.276563531007994,1,0,ST-92297,36.16307264032519,,S
2014,0,3,"NewPassenger, Synthetic_2014",male,13.49432004272905,0,0,ST-85431,90.0477814431174,,S
2015,0,2,"NewPassenger, Synthetic_2015",male,,2,0,ST-88971,79.98661033502077,E40,C
2016,1,2,"NewPassenger, Synthetic_2016",male,,1,0,ST-57939,13.229309602272764,,S
2017,0,3,"NewPassenger, Synthetic_2017",male,,1,0,ST-79244,0.0,E8,C
2018,0,1,"NewPassenger, Synthetic_2018",male,,0,0,ST-18695,104.802754129268,,S
2019,0,3,"NewPassenger, Synthetic_2019",female,17.458468390709776,5,0,ST-51996,64.54783908735355,,S
2020,0,2,"NewPassenger, Synthetic_2020",female,,0,0,ST-12658,0.0,D45,S
2021,0,1,"NewPassenger, Synthetic_2021",male,4.2122514058213945,0,1,ST-36605,69.46579987089237,,S
2022,0,3,"NewPassenger, Synthetic_2022",female,55.64006183827668,1,0,ST-95616,20.215284586228897,,S
2023,0,1,"NewPassenger, Synthetic_2023",male,55.62496217397272,0,0,ST-10636,71.9244544021011,D48,S
2024,1,1,"NewPassenger, Synthetic_2024",female,5.093340023230944,0,0,ST-89021,41.51587363712876,B30,S
2025,0,3,"NewPassenger, Synthetic_2025",male,,0,0,ST-67633,51.10616021738073,,S
2026,0,3,"NewPassenger, Synthetic_2026",female,31.425876232280906,2,0,ST-76010,31.70423256788028,B57 B59 B63 B66,S
2027,1,1,"NewPassenger, Synthetic_2027",female,38.81461413137405,0,0,ST-59722,90.17198406233558,,Q
2028,1,2,"NewPassenger, Synthetic_2028",male,0.0,1,1,ST-55019,31.53497001275271,,S
2029,0,3,"NewPassenger, Synthetic_2029",male,37.987113897379096,0,1,ST-80933,25.84381876011526,,S
2030,0,3,"NewPassenger, Synthetic_2030",male,29.630068164130503,1,0,ST-21984,10.164689130857997,,S
2031,1,3,"NewPassenger, Synthetic_2031",male,41.472797477358796,1,0,ST-97425,88.35856300339077,,S
2032,1,3,"NewPassenger, Synthetic_2032",female,7.431187870700533,1,0,ST-51953,0.0,,S
2033,0,2,"NewPassenger, Synthetic_2033",male,,0,0,ST-62183,50.71902356590634,,S
2034,1,3,"NewPassenger, Synthetic_2034",female,,0,1,ST-17347,21.378419677888996,B79,S
2035,0,3,"NewPassenger, Synthetic_2035",male,,0,0,ST-79086,28.073774153882006,E77,S
2036,0,3,"NewPassenger, Synthetic_2036",male,8.707062096099431,1,0,ST-64799,2.997609224249338,C93,S
2037,0,1,"NewPassenger, Synthetic_2037",female,53.16938543014508,0,0,ST-77997,0.0,,C
2038,1,1,"NewPassenger, Synthetic_2038",male,63.12360686235821,0,0,ST-29821,69.47369251947842,,S
2039,0,3,"NewPassenger, Synthetic_2039",male,37.971662447623636,0,0,ST-40508,0.0,,Q
2040,0,2,"NewPassenger, Synthetic_2040",male,48.27774457001733,1,0,ST-87628,0.0,,S
2041,1,1,"NewPassenger, Synthetic_2041",male,,0,0,ST-73367,19.547254055650107,,S
2042,1,3,"NewPassenger, Synthetic_2042",female,,0,0,ST-28011,69.2526954236269,,S
2043,0,3,"NewPassenger, Synthetic_2043",male,43.17398594956857,0,1,ST-49042,0.0,,S
2044,0,3,"NewPassenger, Synthetic_2044",male,39.87191458897286,1,0,ST-42008,0.0,,S
2045,1,1,"NewPassenger, Synthetic_2045",female,17.710538636364788,1,0,ST-83704,0.0,,S
2046,0,3,"NewPassenger, Synthetic_2046",male,39.12222039726166,0,0,ST-46094,0.0,,S
2047,1,3,"NewPassenger, Synthetic_2047",male,32.4604482653262,0,0,ST-43203,0.0,,C
2048,0,3,"NewPassenger, Synthetic_2048",male,33.4205307513434,0,0,ST-50430,78.95125792347898,,Q
2049,0,3,"NewPassenger, Synthetic_2049",female,24.999340523247547,1,0,ST-85012,35.44743006434231,,C
2050,1,1,"NewPassenger, Synthetic_2050",female,21.559796382128752,1,1,ST-28654,79.53795834901423,,S
2051,0,2,"NewPassenger, Synthetic_2051",female,26.86851956232922,8,0,ST-21574,0.0,,S
2052,1,3,"NewPassenger, Synthetic_2052",female,29.482075396670368,0,0,ST-18540,6.604359933377992,D9,S
2053,0,3,"NewPassenger, Synthetic_2053",male,34.37047741518282,1,0,ST-86291,0.0,,S
